PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,TEAM_COUNT
1641872,,,1610612758,SAC,,5,2,3,0.4,10.9,1.6,3.6,0.444,0.0,0.0,0.0,0.8,1.0,0.8,2.0,2.6,4.6,1.0,1.4,0.2,0.8,0.0,2.0,1.4,4.0,-2.0,12.6,0,0,11.6,1181,1199,1127,1035,1299,1163,1187,747,1337,1471,1337,855,893,503,183,743,479,1055,584,1345,259,1370,545,754,1199,1070,1033,653,77,1053,1
196294944,,,1610612755,PHI,,4,3,1,0.75,30.5,6.0,14.3,0.421,1.0,5.0,0.2,4.3,5.3,0.81,0.3,3.0,3.3,6.0,2.3,0.5,0.0,0.5,0.8,4.5,17.3,4.8,29.4,0,0,28.5,1288,1117,1376,161,290,236,167,970,662,326,1224,47,48,474,1346,595,821,69,220,999,1346,557,1385,65,221,180,326,653,77,327,1
1642479,,,1610612742,DAL,,3,1,2,0.333,4.6,0.3,1.0,0.333,0.0,0.0,0.0,0.3,0.7,0.5,0.7,1.0,1.7,0.0,0.0,0.0,0.7,0.3,0.7,1.0,1.0,0.0,5.0,0,0,4.0,1351,1347,1251,1197,1519,1518,1522,1357,1337,1471,1337,1247,1139,1293,890,1298,1254,1503,1495,1440,335,854,1416,954,1502,691,1451,653,77,1474,1
1642478,,,1610612742,DAL,,3,0,3,0.0,10.6,0.0,1.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,2.0,0.7,0.0,0.0,2.3,0.3,0.0,-3.3,2.0,0,0,2.7,1351,1471,1127,1471,1318,1541,1522,1541,1337,1275,1337,1437,1453,1437,1465,1541,1556,908,289,802,1346,1370,350,1404,1549,1236,1541,653,77,1516,1
1642448,,,1610612754,IND,,2,0,2,0.0,9.1,2.0,6.5,0.308,0.5,2.5,0.2,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,1.0,0.0,1.5,5.0,-7.5,9.0,0,0,8.5,1446,1471,1251,1471,1387,1003,777,1428,978,813,1224,1092,1261,1,1465,1541,1556,1055,1260,401,1346,119,1539,701,1075,1521,1260,653,77,1264,1
1642494,,,1610612740,NOP,,1,0,1,0.0,3.1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-0.8,0,0,1.0,1528,1471,1376,1471,1560,1541,1522,1541,1337,1166,1337,1437,1453,1437,1465,1298,1424,1503,289,1440,1346,1370,1539,1504,1549,1302,1584,653,77,1558,1
1642482,,,1610612742,DAL,,1,0,1,0.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0,0,0.0,1528,1471,1376,1471,1533,1541,1571,1541,1337,1471,1337,1437,1453,1437,1465,1541,1556,1503,1495,1440,1346,1370,1539,1504,1549,883,1569,653,77,1571,1
1630639,A.J. Lawson,A.J.,1610612761,TOR,24.0,26,14,12,0.538,18.7,3.1,7.3,0.421,1.3,3.9,0.327,1.7,2.4,0.683,0.8,2.5,3.3,1.2,0.6,0.5,0.2,0.5,1.7,1.5,9.1,-0.7,16.5,2,0,16.3,710,590,679,660,866,722,686,970,540,516,799,402,348,1012,799,773,812,982,1221,999,972,664,794,726,674,837,846,321,77,817,1
1630639,A.J. Lawson,A.J.,1610612742,DAL,24.0,5,1,4,0.2,27.8,6.2,13.2,0.47,1.6,5.6,0.286,4.4,6.2,0.71,0.6,4.4,5.0,1.6,1.2,1.2,0.2,1.0,1.6,4.0,18.4,-3.8,29.8,0,0,29.4,1181,1347,1053,1401,410,220,234,576,395,253,991,42,26,922,956,269,396,777,719,274,1025,119,870,101,169,1290,307,653,77,298,1
1631260,AJ Green,AJ,1610612749,MIL,25.0,73,44,29,0.603,22.7,2.5,5.8,0.429,2.1,5.0,0.427,0.3,0.4,0.815,0.2,2.1,2.4,1.5,0.5,0.5,0.1,0.0,2.2,0.7,7.4,3.1,13.8,0,0,14.6,92,63,201,463,656,887,869,889,218,347,179,1283,1346,443,1366,922,1075,837,1245,998,1253,1367,457,1186,814,286,981,653,77,905,1
1631100,AJ Griffin,AJ,1610612745,HOU,21.0,5,2,3,0.4,24.6,4.2,10.8,0.389,1.4,5.0,0.28,1.8,1.8,1.0,0.8,2.2,3.0,0.8,1.4,1.2,0.8,0.0,1.8,1.8,11.6,5.6,21.0,0,0,20.8,1181,1199,1127,1035,560,488,376,1203,483,326,1025,352,544,1,774,900,870,1190,584,274,259,1370,712,562,486,131,619,653,77,592,1
1642358,AJ Johnson,AJ,1610612764,WAS,20.0,29,8,21,0.276,22.0,2.8,7.3,0.385,0.8,3.1,0.267,1.1,1.3,0.865,0.3,1.8,2.0,2.6,1.2,0.4,0.1,0.6,1.7,0.9,7.6,-5.2,14.3,0,0,14.1,633,856,346,1304,687,790,685,1217,798,685,1068,666,766,264,1333,1061,1147,437,718,1126,1233,429,781,1045,799,1426,952,653,77,931,2
1642358,AJ Johnson,AJ,1610612749,MIL,20.0,5,0,5,0.0,22.2,4.0,12.4,0.323,2.0,6.2,0.323,1.2,2.0,0.6,0.8,2.6,3.4,2.8,2.4,0.6,0.4,1.0,2.4,1.8,11.2,-6.6,20.1,0,0,21.4,1181,1471,997,1471,672,520,275,1407,247,174,827,605,446,1207,774,743,775,403,188,886,661,119,320,562,507,1494,657,653,77,576,1
1642401,Aaron Estrada,Aaron,1610612765,DET,24.0,5,2,3,0.4,13.4,2.2,5.4,0.407,0.8,2.6,0.308,0.4,0.4,1.0,0.2,1.6,1.8,2.2,1.6,0.2,0.0,0.0,1.0,0.4,5.6,1.6,10.1,0,0,10.8,1181,1199,1127,1035,1140,966,919,1071,808,801,896,1194,1318,1,1387,1116,1222,548,484,1345,1346,1370,1224,1379,1003,434,1194,653,77,1114,1
203932,Aaron Gordon,Aaron,1610612743,DEN,29.0,51,33,18,0.647,28.4,5.2,9.7,0.531,1.5,3.4,0.436,2.8,3.5,0.81,1.6,3.3,4.8,3.2,1.4,0.5,0.3,0.7,1.6,2.7,14.7,5.9,26.0,3,0,25.6,284,174,448,335,387,341,458,228,453,623,153,156,166,471,310,517,438,332,573,1094,891,324,868,322,318,122,428,254,77,408,1
1628988,Aaron Holiday,Aaron,1610612745,HOU,28.0,62,39,23,0.629,12.8,1.9,4.3,0.437,1.2,2.9,0.398,0.5,0.7,0.829,0.2,1.0,1.3,1.3,0.6,0.3,0.2,0.2,1.0,0.8,5.5,1.4,9.9,0,0,10.2,203,105,314,376,1183,1067,1080,834,593,727,310,1064,1172,379,1382,1293,1382,906,1201,1253,1096,1186,1220,1123,1025,457,1214,653,77,1152,1
1630174,Aaron Nesmith,Aaron,1610612754,IND,25.0,45,29,16,0.644,24.9,4.3,8.4,0.507,1.9,4.3,0.431,1.6,1.8,0.913,0.8,3.1,4.0,1.2,0.8,0.8,0.4,0.5,2.5,1.7,12.0,4.4,21.2,0,0,21.4,322,229,510,342,541,474,556,323,300,432,169,414,562,147,760,571,620,971,1013,686,711,631,249,606,461,204,610,653,77,578,1
1630598,Aaron Wiggins,Aaron,1610612760,OKC,26.0,76,62,14,0.816,22.9,4.7,9.6,0.488,1.7,4.5,0.383,1.0,1.2,0.831,1.1,2.8,3.9,1.8,0.9,0.8,0.2,0.5,1.3,0.9,12.0,6.8,21.5,2,0,21.4,60,4,583,99,647,417,464,450,362,418,381,761,816,375,544,673,637,705,951,676,961,552,1069,1054,460,87,596,321,77,572,1
1641745,Adam Flagler,Adam,1610612760,OKC,25.0,42,36,6,0.857,7.8,1.3,3.9,0.329,0.8,2.8,0.274,0.1,0.2,0.625,0.2,0.7,1.0,0.5,0.2,0.3,0.1,0.1,0.6,0.2,3.5,-0.3,6.1,0,0,6.3,338,137,958,78,1436,1265,1137,1392,830,757,1053,1407,1421,1162,1370,1438,1470,1371,1476,1286,1292,1326,1453,1464,1283,747,1409,653,77,1392,1
1641766,Adama Sanogo,Adama,1610612741,CHI,23.0,8,4,4,0.5,15.2,3.4,5.5,0.614,0.0,0.3,0.0,1.8,2.0,0.875,2.5,2.6,5.1,0.5,1.5,0.9,0.5,0.4,2.4,1.4,8.5,1.6,18.0,1,0,16.9,1077,1050,1053,722,1036,656,903,98,1337,1389,1337,371,446,231,106,735,378,1323,536,573,476,796,335,772,726,431,772,423,77,790,1
1630278,Ade Murkey,Ade,1610612749,MIL,27.0,1,0,1,0.0,10.0,3.0,5.0,0.6,1.0,2.0,0.5,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,7.0,2.0,10.9,0,0,11.0,1528,1471,1376,1471,1339,733,966,112,662,903,54,1437,1453,1437,1465,949,1155,1055,1495,1440,1346,1370,545,954,855,382,1138,653,77,1089,1
1641737,Adem Bona,Adem,1610612755,PHI,22.0,66,17,49,0.258,16.3,2.3,3.4,0.685,0.0,0.0,0.0,1.2,1.7,0.699,1.6,2.8,4.3,0.5,1.2,0.5,1.4,0.2,2.5,1.7,5.8,-2.0,16.3,3,0,14.4,163,457,20,1329,983,946,1221,31,1337,1469,1337,621,589,951,305,691,530,1323,741,976,91,1062,280,626,987,1066,853,254,77,914,1
1631317,Adonis Arms,Adonis,1610612758,SAC,27.0,3,1,2,0.333,11.0,2.3,4.0,0.583,0.7,1.7,0.4,0.7,1.3,0.5,0.3,2.0,2.3,1.0,1.3,0.0,0.3,0.0,0.0,1.0,6.0,4.0,10.0,0,0,10.7,1351,1347,1251,1197,1294,931,1113,135,881,995,274,964,737,1293,1261,949,1085,1055,635,1440,759,1370,1539,954,959,229,1201,653,77,1124,1
1629958,Ahmad Caver,Ahmad,1610612758,SAC,28.0,2,1,1,0.5,9.6,1.5,3.0,0.5,0.5,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,2.5,0.5,0.5,0.0,0.0,0.5,0.5,3.5,8.0,9.5,0,0,8.5,1446,1347,1376,722,1356,1183,1283,348,978,1166,54,1437,1453,1437,1465,1298,1424,459,1260,999,1346,1370,1463,1296,1271,54,1238,653,77,1264,1
1642349,Ajay Mitchell,Ajay,1610612760,OKC,23.0,41,33,8,0.805,17.7,3.0,6.0,0.504,0.7,1.8,0.387,1.0,1.2,0.854,0.6,1.5,2.0,2.1,1.0,0.8,0.2,0.3,2.1,1.8,7.7,2.7,15.2,2,0,14.5,344,174,867,106,915,733,853,336,862,965,367,699,817,298,1015,1168,1150,577,833,647,1113,923,502,590,785,324,914,321,77,911,1
201143,Al Horford,Al,1610612738,BOS,39.0,60,44,16,0.733,27.6,3.3,7.7,0.423,1.9,5.2,0.363,0.6,0.6,0.895,1.3,4.8,6.2,2.1,0.8,0.6,0.9,0.1,1.4,0.6,9.0,6.6,23.1,7,0,22.1,216,63,510,192,417,687,642,951,294,303,524,1046,1185,180,415,216,244,572,1057,886,244,1265,1051,1257,689,91,542,138,77,544,1
1630825,Alan Griffin,Alan,1610612752,NYK,25.0,1,1,0,1.0,13.1,2.0,4.0,0.5,1.0,2.0,0.5,1.0,2.0,0.5,1.0,2.0,3.0,0.0,2.0,3.0,1.0,0.0,2.0,1.0,6.0,2.0,19.6,0,0,18.0,1528,1347,1529,1,1161,1003,1113,348,662,903,54,699,446,1293,563,949,870,1503,289,5,151,1370,545,954,959,382,680,653,77,725,1
202692,Alec Burks,Alec,1610612748,MIA,33.0,49,26,23,0.531,17.6,2.3,5.5,0.424,1.8,4.2,0.425,0.8,1.0,0.776,0.3,2.2,2.5,1.1,0.6,0.6,0.1,0.2,0.8,0.9,7.3,2.2,13.5,0,0,14.1,299,266,314,678,920,929,902,939,327,450,184,887,893,647,1311,891,1033,1009,1205,926,1172,1180,1384,1067,826,364,990,653,77,929,1
1627936,Alex Caruso,Alex,1610612760,OKC,31.0,54,44,10,0.815,19.3,2.6,5.8,0.446,1.1,3.1,0.353,0.8,0.9,0.824,0.7,2.2,2.9,2.5,0.7,1.6,0.6,0.3,1.9,1.1,7.1,5.9,20.2,0,0,18.0,267,63,783,100,829,854,868,744,617,678,595,884,974,404,850,886,923,455,1117,102,436,1022,658,885,848,118,651,653,77,725,1
1642505,Alex Ducas,Alex,1610612760,OKC,24.0,21,20,1,0.952,6.0,0.6,1.4,0.4,0.5,1.0,0.476,0.1,0.1,1.0,0.4,0.8,1.2,0.2,0.2,0.2,0.0,0.0,0.6,0.0,1.7,-1.0,4.1,0,0,4.1,817,355,1376,58,1487,1470,1490,1115,1032,1166,109,1418,1445,1,1164,1406,1393,1472,1473,1321,1346,1362,1453,1503,1465,908,1483,653,77,1473,1
1641788,Alex Fudge,Alex,1610612742,DAL,22.0,5,1,4,0.2,13.1,2.2,5.8,0.379,0.2,1.6,0.125,0.0,0.4,0.0,1.0,2.2,3.2,1.2,0.6,0.6,0.4,0.4,1.4,1.0,4.6,-8.8,12.6,0,0,11.2,1181,1347,1053,1401,1159,966,870,1242,1220,1027,1313,1437,1318,1437,563,900,829,971,1184,886,661,737,1023,954,1124,1547,1031,653,77,1081,1
203458,Alex Len,Alex,1610612747,LAL,32.0,46,21,25,0.457,8.3,0.7,1.4,0.508,0.0,0.2,0.222,0.2,0.4,0.471,0.8,1.2,2.1,0.8,0.4,0.2,0.5,0.2,1.2,0.4,1.6,-3.3,6.8,0,0,5.8,311,326,276,922,1420,1440,1495,318,1322,1413,1194,1373,1347,1374,757,1246,1144,1178,1328,1371,576,1238,1128,1386,1472,1235,1375,653,77,1419,2
1642024,Alex Reese,Alex,1610612755,PHI,26.0,15,4,11,0.267,14.4,1.7,3.6,0.481,1.0,2.7,0.366,0.6,0.8,0.75,0.6,2.5,3.1,0.3,0.4,0.7,0.7,0.1,1.4,0.7,5.1,1.3,12.8,0,0,12.1,939,1050,738,1318,1083,1121,1187,490,662,773,502,1010,1052,740,956,779,845,1455,1346,802,335,1349,1023,1193,1072,478,1022,653,77,1027,2
1642024,Alex Reese,Alex,1610612757,POR,26.0,5,3,2,0.6,12.0,2.4,7.4,0.324,1.6,5.4,0.296,1.2,1.4,0.857,0.6,1.6,2.2,0.4,1.4,0.6,0.4,0.2,1.0,1.8,7.6,-4.0,12.4,0,0,13.8,1181,1117,1251,466,1233,910,678,1401,395,279,955,605,709,279,956,1116,1117,1394,584,886,661,1129,1224,562,794,1302,1041,653,77,947,1
1642259,Alex Sarr,Alex,1610612764,WAS,20.0,71,15,56,0.211,27.2,4.7,12.3,0.383,1.5,5.0,0.299,1.6,2.4,0.675,1.9,4.6,6.6,2.5,1.7,0.7,1.6,0.6,2.3,1.9,12.5,-7.8,29.0,10,0,27.5,113,544,8,1396,438,414,281,1228,427,322,948,420,358,1030,215,242,207,477,422,828,57,443,381,544,419,1527,334,98,77,355,1
1631214,Alondes Williams,Alondes,1610612748,MIA,26.0,8,7,1,0.875,23.9,4.1,10.3,0.402,1.9,4.8,0.395,1.4,2.0,0.688,0.8,3.3,4.0,4.4,1.9,0.9,0.4,1.0,1.8,1.4,11.5,1.8,24.7,0,0,24.3,1077,902,1376,65,603,499,408,1106,299,376,326,524,446,992,805,525,585,192,360,573,713,119,746,772,495,422,489,653,77,461,1
1631214,Alondes Williams,Alondes,1610612765,DET,26.0,1,0,1,0.0,3.7,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,6.5,0,0,7.0,1528,1471,1376,1471,1543,1003,1419,1,662,1166,1,1437,1453,1437,1465,1541,1556,1055,1495,1440,1346,1370,1539,1504,1075,114,1385,653,77,1347,1
1630578,Alperen Sengun,Alperen,1610612745,HOU,22.0,76,52,24,0.684,31.5,7.5,15.0,0.496,0.3,1.2,0.233,3.9,5.6,0.692,3.4,6.9,10.3,4.9,2.6,1.1,0.8,1.1,2.8,5.3,19.1,5.4,42.0,45,4,38.4,60,20,301,238,239,113,133,416,1173,1140,1176,63,37,981,42,53,30,144,155,336,258,83,165,28,152,144,59,7,9,94,1
1641735,Amari Bailey,Amari,1610612746,LAC,21.0,5,4,1,0.8,13.4,1.8,4.6,0.391,0.6,1.2,0.5,1.8,2.8,0.643,0.0,0.8,0.8,1.8,1.4,0.2,0.2,0.8,0.8,1.6,6.0,-1.4,9.5,0,0,10.0,1181,1050,1376,108,1141,1093,1032,1188,935,1127,54,352,267,1134,1465,1409,1483,690,584,1345,1025,255,1361,657,959,973,1236,653,77,1156,1
1642493,Amari Kelly,Amari,1610612752,NYK,25.0,1,1,0,1.0,15.7,2.0,3.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,-2.0,9.0,0,0,9.0,1528,1347,1529,1,1012,1003,1283,38,1337,1471,1337,1437,1453,1437,60,949,396,1503,833,1440,1346,1370,1539,1504,1199,1070,1260,653,77,1221,1
1641708,Amen Thompson,Amen,1610612745,HOU,22.0,69,43,26,0.623,32.3,5.6,10.1,0.557,0.4,1.3,0.275,2.4,3.6,0.684,2.8,5.4,8.2,3.8,2.0,1.4,1.3,0.7,2.4,2.5,14.1,3.9,35.7,21,3,31.8,135,75,254,397,198,280,420,177,1108,1111,1045,211,161,1004,83,140,100,244,289,171,104,402,313,370,350,239,163,32,11,235,1
1631198,Aminu Mohammed,Aminu,1610612755,PHI,23.0,1,1,0,1.0,5.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.1,0,0,4.0,1528,1347,1529,1,1505,1541,1522,1541,1337,1471,1337,1437,1453,1437,563,949,870,1055,1495,1440,1346,1370,1539,1504,1549,155,1447,653,77,1474,1
1629599,Amir Coffey,Amir,1610612746,LAC,28.0,72,41,31,0.569,24.3,3.3,7.1,0.471,1.4,3.4,0.409,1.6,1.8,0.891,0.4,1.8,2.2,1.1,0.6,0.6,0.1,0.4,1.7,1.3,9.7,-0.9,15.3,0,0,15.7,100,83,168,601,583,666,708,568,482,607,245,430,553,192,1155,1050,1111,1031,1165,943,1250,796,812,799,622,873,908,653,77,843,1
203083,Andre Drummond,Andre,1610612755,PHI,31.0,40,12,28,0.3,18.8,2.9,5.9,0.5,0.1,0.5,0.15,1.4,2.3,0.622,2.7,5.0,7.8,0.9,1.4,1.0,0.5,0.7,2.4,1.7,7.3,-6.1,20.8,5,0,18.9,349,660,225,1268,857,768,863,348,1308,1309,1298,501,396,1181,90,185,124,1173,610,483,590,325,344,601,821,1476,631,181,77,688,1
1641748,Andre Jackson Jr.,Andre,1610612749,MIL,23.0,70,39,31,0.557,14.8,1.4,3.0,0.478,0.4,1.2,0.373,0.2,0.3,0.5,1.0,1.7,2.7,1.3,1.0,0.5,0.2,0.1,1.7,0.4,3.5,-1.0,9.7,0,0,9.3,123,105,168,621,1061,1216,1306,509,1057,1138,451,1374,1356,1293,662,1072,981,941,928,1057,1025,1316,779,1379,1282,882,1219,653,77,1211,1
1641847,Andrew Funk,Andrew,1610612741,CHI,25.0,5,2,3,0.4,13.9,0.6,3.6,0.167,0.6,3.4,0.176,0.6,0.8,0.75,0.0,0.8,0.8,0.6,0.2,0.6,0.0,0.0,0.4,0.8,2.4,-5.8,5.9,0,0,5.6,1181,1199,1127,1035,1109,1466,1187,1528,935,611,1272,1010,1052,740,1465,1409,1483,1285,1460,886,1346,1370,1500,1110,1404,1452,1421,653,77,1428,1
1629614,Andrew Nembhard,Andrew,1610612754,IND,25.0,65,44,21,0.677,28.9,3.8,8.3,0.458,0.8,2.7,0.291,1.7,2.1,0.794,0.5,2.8,3.3,5.0,1.7,1.2,0.2,0.5,2.3,2.0,10.0,3.1,24.0,2,0,21.9,170,63,346,247,361,562,570,651,821,777,984,400,427,544,1055,676,807,134,428,267,1115,664,382,490,592,285,520,321,77,552,1
203952,Andrew Wiggins,Andrew,1610612748,MIA,30.0,60,27,33,0.45,30.7,6.3,14.0,0.448,2.2,5.8,0.374,3.3,4.3,0.763,1.5,3.0,4.5,2.6,1.7,1.0,0.8,1.1,1.7,2.9,18.0,-1.7,31.1,3,0,30.9,216,254,136,942,275,215,184,723,202,223,450,113,100,704,343,595,511,435,467,401,247,110,799,277,191,1012,276,254,77,259,2
1629014,Anfernee Simons,Anfernee,1610612757,POR,26.0,70,28,42,0.4,32.7,6.8,16.1,0.426,3.1,8.5,0.363,2.5,2.8,0.902,0.4,2.3,2.7,4.8,2.0,0.9,0.1,0.9,1.7,2.0,19.3,-3.1,30.5,2,0,31.7,123,239,54,1035,165,165,99,926,62,48,526,196,274,165,1240,846,981,149,282,597,1292,189,811,490,143,1213,292,321,77,239,1
1641710,Anthony Black,Anthony,1610612753,ORL,21.0,80,41,39,0.513,24.3,3.4,8.0,0.425,0.8,2.5,0.317,2.0,2.6,0.76,0.7,2.3,2.9,3.1,1.8,1.1,0.6,0.7,2.2,2.4,9.5,-0.1,21.1,1,0,19.9,24,83,75,717,582,656,614,936,818,822,859,303,305,719,928,868,925,352,384,321,388,370,447,410,641,724,611,423,77,633,1
203076,Anthony Davis,Anthony,1610612742,DAL,32.0,51,30,21,0.588,33.4,9.2,17.8,0.516,0.7,2.4,0.282,5.6,7.2,0.775,2.6,8.9,11.6,3.5,2.2,1.2,2.2,0.8,1.9,5.4,24.7,0.5,51.7,36,1,47.2,284,210,346,525,132,26,61,283,878,833,1020,17,12,650,95,17,21,275,233,310,28,286,633,26,37,614,14,14,29,18,2
1630162,Anthony Edwards,Anthony,1610612750,MIN,23.0,79,48,31,0.608,36.3,9.1,20.4,0.447,4.1,10.3,0.395,5.3,6.3,0.837,0.8,4.9,5.7,4.5,3.2,1.2,0.6,0.7,1.9,4.3,27.6,3.7,43.4,7,0,45.4,33,32,168,455,26,34,14,734,11,10,329,24,24,346,798,204,306,173,58,312,367,358,652,74,14,251,43,138,77,25,1
1630264,Anthony Gill,Anthony,1610612764,WAS,32.0,51,7,44,0.137,7.8,0.8,1.7,0.489,0.2,0.6,0.323,0.6,1.0,0.66,0.4,0.9,1.3,0.3,0.2,0.2,0.0,0.1,0.6,0.7,2.5,-1.4,5.0,0,0,4.8,284,902,43,1453,1437,1406,1456,445,1236,1295,827,987,955,1111,1244,1378,1372,1440,1472,1381,1329,1291,1451,1170,1387,980,1450,653,77,1454,1
1641784,Antoine Davis,Antoine,1610612758,SAC,26.0,3,1,2,0.333,6.0,1.0,2.7,0.375,0.3,1.3,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,2.3,1.3,2.3,0,0,2.7,1351,1347,1251,1197,1484,1329,1349,1257,1122,1095,1112,1437,1453,1437,1465,1541,1556,1503,1495,1440,1346,854,1512,1404,1407,464,1537,653,77,1516,1
1641817,Anton Watson,Anton,1610612752,NYK,24.0,9,5,4,0.556,2.5,0.4,1.0,0.444,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.2,0.3,0.2,0.2,0.1,0.0,0.1,0.3,0.0,0.9,-1.0,1.7,0,0,1.7,1051,1010,1053,622,1571,1506,1522,747,1337,1427,1337,1437,1453,1437,1446,1537,1544,1476,1454,1416,1346,1297,1512,1504,1529,883,1544,653,77,1547,1
1641817,Anton Watson,Anton,1610612738,BOS,24.0,5,2,3,0.4,24.4,4.6,9.0,0.511,1.4,4.0,0.35,1.2,1.4,0.857,2.0,3.2,5.2,1.6,0.6,0.8,1.0,0.6,1.8,1.2,11.8,-2.2,25.2,0,0,23.6,1181,1199,1127,1035,572,427,505,305,483,481,610,605,709,279,183,542,370,777,1184,651,151,445,712,851,471,1113,462,653,77,484,1
1641810,Antonio Reeves,Antonio,1610612740,NOP,24.0,49,6,43,0.122,15.7,2.7,6.1,0.448,1.2,3.1,0.383,0.8,1.0,0.771,0.4,1.1,1.5,1.0,0.8,0.5,0.2,0.4,0.9,0.7,7.4,-3.5,12.0,0,0,12.5,299,948,51,1459,1010,812,824,722,567,679,383,896,956,667,1164,1286,1302,1137,1019,975,1134,779,1330,1164,811,1258,1067,653,77,1007,1
1630574,Ariel Hukporti,Ariel,1610612752,NYK,23.0,30,20,10,0.667,10.4,1.3,2.0,0.661,0.0,0.0,0.0,0.4,0.8,0.522,0.7,2.2,2.9,0.6,1.0,0.0,0.6,0.1,1.5,1.0,3.0,-3.2,8.3,1,0,7.7,602,355,783,252,1326,1263,1439,52,1337,1471,1337,1194,1084,1287,856,900,932,1307,923,1439,396,1316,985,1027,1315,1219,1298,423,77,1314,1
1641848,Armaan Franklin,Armaan,1610612743,DEN,24.0,1,0,1,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-6.0,0.0,0,0,0.0,1528,1471,1376,1471,1583,1541,1571,1541,1337,1471,1337,1437,1453,1437,1465,1541,1556,1503,1495,1440,1346,1370,1224,1504,1549,1463,1569,653,77,1571,1
1630654,Armando Bacot,Armando,1610612762,UTA,25.0,4,1,3,0.25,15.7,3.0,5.5,0.545,0.3,0.3,1.0,1.0,1.5,0.667,2.0,3.0,5.0,0.8,2.3,1.3,1.0,0.8,2.3,1.3,7.3,-0.3,18.9,0,0,17.8,1288,1347,1127,1332,1013,733,903,190,1183,1389,1,699,667,1037,183,595,396,1210,220,242,151,291,404,818,827,738,720,653,77,743,1
1642422,Armel Traore,Armel,1610612747,LAL,22.0,17,8,9,0.471,11.4,1.5,3.4,0.431,0.1,0.9,0.125,1.0,1.9,0.515,1.2,1.9,3.1,0.3,0.6,0.5,0.3,0.3,1.6,1.8,4.1,-3.4,9.9,0,0,9.1,900,856,832,886,1269,1205,1215,874,1277,1226,1313,699,503,1290,494,1016,849,1449,1208,1072,852,964,886,555,1193,1249,1205,653,77,1219,1
1631421,Au'Diese Toney,Au'Diese,1610612743,DEN,25.0,5,2,3,0.4,15.1,0.2,2.4,0.083,0.0,1.0,0.0,1.4,1.6,0.875,0.8,1.8,2.6,0.6,1.0,0.8,0.0,0.4,1.8,1.2,1.8,-7.6,7.2,0,0,6.6,1181,1199,1127,1035,1041,1536,1383,1539,1337,1166,1337,501,630,231,774,1043,1013,1285,833,651,1346,737,712,851,1457,1522,1358,653,77,1370,1
1641709,Ausar Thompson,Ausar,1610612765,DET,22.0,59,34,25,0.576,22.5,4.2,7.8,0.535,0.2,0.8,0.224,1.5,2.4,0.641,1.9,3.3,5.1,2.3,1.4,1.7,0.7,0.7,2.8,2.2,10.1,1.1,25.3,3,0,22.3,225,162,276,569,664,494,632,213,1242,1251,1192,442,351,1138,221,524,377,528,622,96,328,337,158,459,587,500,459,254,77,534,1
